Cust_ID,Order_id,invoice_date,Category,Qty,Unit_Price,Email,Signup_Date
11306,576100,12-12-2025,Apparel,1,20.66,customer12369@gmail.com,10/19/2025
12221,516143,11/17/2024,Books,2,82.47,customer10494@gmail.com,04/20/2024
10135,577847,04/28/2025,Home,3,188.56,customer10087@gmail.com,02-08-2024
10132,580961,01-02-2026,Toys,1,22.87,customer11697@gmail.com,11/15/2025
10461,564279,11/15/2024,Books,1,8.34,customer13701@yahoo.com,12-05-2024
10392,566346,07-10-2025,BEAUTY,4,172.47,customer10003@yahoo.com,06-01-2023
10427,537919,10/27/2024,Sports,3,113.36,customer10381@gmail.com,10/23/2024
10020,598026,07-05-2025,Sports,3,216.63,customer10070@gmail.com,07-08-2023
13172,570497,10/21/2024,Beauty,1,8.98,customer12967@outlook.com,03-04-2024
12485,533690,05/29/2025,Beauty,4,174.82,customer10109@gmail.com,03/19/2024
10370,510345,11-02-2024,Books,4,177.08,customer10060@outlook.com,08/26/2023
10521,503912,02/26/2025,Grocery,1,9.19,customer13622@outlook.com,02/25/2025
10469,553101,10-11-2025,Grocery,3,223,customer10185@outlook.com,12/24/2023
10337,531016,12/25/2025,Electronics,4,206.22,customer10007@outlook.com,02-01-2024
12061,558465,03-08-2026,Home,3,248.53,customer10039@yahoo.com,11/17/2023
10437,587413,01/29/2026,Apparel,2,20.69,customer12255@outlook.com,07/15/2025
10264,543833,02/19/2026,Sports,2,28.94,customer12505@outlook.com,09/14/2025
10433,514377,16-10-2024,Electronics,1,6.04,customer13194@yahoo.com,06/24/2024
12656,561893,02-10-2024,Electronics,2,125.5,customer10440@yahoo.com,04-07-2023
10027,581326,29-11-2024,Apparel,5,156.01,customer10202@gmail.com,07-09-2023
10049,548786,06/23/2024,Grocery,3,110.35,customer10348@yahoo.com,05-04-2024
10004,508366,02-01-2025,Home,1,5.5,customer13024@outlook.com,04/30/2024
10518,562425,02/26/2024,Books,4,119.56,customer10412@yahoo.com,09-09-2023
12917,520300,10/18/2024,Home,3,185.33,customer10184@outlook.com,07-07-2023
10196,568128,02-07-2025,Apparel,3,135.13,customer10322@outlook.com,08/26/2024
11429,536944,07/31/2025,Toys,3,178.46,customer10286@yahoo.com,01/25/2024
10485,570247,01-08-2026,Apparel,4,179.92,customer10269@yahoo.com,10-07-2024
10518,541313,03-06-2025,Electronics,5,188.68,customer10090@gmail.com,01-12-2024
10137,515106,22-06-2026,Apparel,4,200.84,customer10059@outlook.com,05/27/2023
10038,503562,02/26/2026,Electronics,2,25.29,customer11864@yahoo.com,11/30/2025
10290,500231,03/28/2026,Sports,3,152.39,customer10135@yahoo.com,06-01-2024
10089,519205,08/14/2025,Beauty,3,156.9,customer10301@outlook.com,07-08-2024
10427,547869,06-09-2024,Home,4,80.26,customer10324@outlook.com,06-06-2024
10052,578771,06/16/2025,Home,3,181.66,customer10047@gmail.com,05/28/2023
10181,518411,06/29/2026,Grocery,3,52.6,customer10773@gmail.com,06/21/2026
10145,508542,09/26/2024,Sports,3,159.77,customer10303@yahoo.com,08/26/2023
10283,591024,02/22/2026,Home,5,227.07,customer10185@outlook.com,12/24/2023
10145,550913,07/18/2025,Books,3,222.95,customer10022@outlook.com,08/18/2024
10068,530904,02/22/2025,Toys,2,82.88,customer10498@gmail.com,10-12-2023
13470,532269,04/23/2024,Home,3,127.04,customer10485@gmail.com,04/22/2024
10476,568618,06/21/2024,Books,4,90.2,customer10431@gmail.com,06/19/2024
10041,591350,12/15/2025,Toys,4,183.92,customer10001@gmail.com,03-07-2024
10178,513425,11-03-2024,Home,1,9.2,customer13365@yahoo.com,03-03-2025
10441,552743,01/23/2026,Sports,5,222.34,customer10050@yahoo.com,04/16/2024
10091,501151,01/23/2025,Toys,4,207.3,customer10107@gmail.com,01/27/2024
11669,599230,04/27/2024,Grocery,3,83.87,customer10498@gmail.com,10-12-2023
11579,560384,09-01-2025,Apparel,4,203.81,customer10006@outlook.com,10/19/2024
12584,599578,11/20/2025,Electronics,3,218.41,customer10040@yahoo.com,06-12-2023
10205,507016,09-03-2025,Books,1,7.53,customer13402@yahoo.com,09/27/2024
10203,533432,03-06-2026,Apparel,4,229.86,customer10018@yahoo.com,03/30/2024
10089,542880,04-01-2024,Beauty,3,91.58,customer10323@yahoo.com,06/23/2023
10528,549675,10/14/2024,Grocery,4,115.93,customer10345@outlook.com,10-11-2024
12182,538481,06/29/2026,Books,3,66.63,customer10734@gmail.com,06/28/2026
10293,531548,02/24/2025,Beauty,4,180.71,customer10024@yahoo.com,08-09-2023
10048,544704,09/29/2024,Books,1,6.11,customer13626@yahoo.com,07/17/2024
11578,594554,12/31/2024,Books,5,185.22,customer10284@gmail.com,05/22/2023
13732,506296,06/29/2026,Books,3,69.82,customer11174@outlook.com,06/23/2026
10017,568765,11/27/2025,Beauty,1,19.92,customer12155@yahoo.com,08-03-2025
10297,526043,05/28/2026,Electronics,4,199.76,customer10252@outlook.com,08-10-2024
10144,540814,07/21/2025,Sports,4,164.32,customer10230@yahoo.com,07-02-2024
10309,577376,02/19/2026,BEAUTY,1,29.27,customer11687@yahoo.com,12/13/2025
13565,570101,08-08-2024,Grocery,3,215.61,customer10066@outlook.com,07-11-2023
10143,595256,06/29/2026,Electronics,5,177.84,customer10231@gmail.com,11/17/2023
10276,535143,02-02-2026,Home,1,25.42,customer12400@outlook.com,10-06-2025
10126,577373,01-12-2025,Electronics,4,113.31,customer10435@yahoo.com,02-10-2024
10231,508351,09-08-2025,Electronics,5,207.01,customer10265@yahoo.com,09/30/2024
10322,590260,06/26/2026,Home,3,50.77,customer11099@outlook.com,06-12-2026
10023,528028,01/20/2026,Sports,4,222.28,customer10221@gmail.com,01-01-2024
10004,562209,12/25/2024,Sports,2,123.88,customer10473@gmail.com,09/16/2024
13054,523635,03-07-2025,Sports,5,227.08,customer10142@outlook.com,12/26/2023
10154,571009,02/28/2024,Electronics,1,7.84,customer13018@yahoo.com,01/23/2024
10017,577388,09/26/2024,Toys,2,83.28,customer10475@yahoo.com,08/18/2024
10503,556730,09/18/2025,Books,3,206.93,customer10304@gmail.com,08/18/2024
11830,532379,02-06-2025,Apparel,3,198.8,customer10126@gmail.com,05/27/2023
10267,592625,06-11-2023,Electronics,4,88.98,customer10487@yahoo.com,04/15/2023
10225,532043,12-11-2025,Books,3,192.48,customer10134@yahoo.com,01-05-2024
10269,505984,10-02-2025,Books,5,201,customer10023@yahoo.com,03/15/2024
10178,577886,02/27/2025,Books,3,243.71,customer10231@gmail.com,11/17/2023
10257,527850,05/22/2025,Grocery,3,198.22,customer10070@gmail.com,07-08-2023
10117,517728,02/29/2024,Grocery,1,9.04,customer13510@outlook.com,02/28/2024
13285,509191,11-04-2024,Toys,5,169.17,customer10193@outlook.com,07/28/2023
13523,540447,12/31/2024,Beauty,3,152.46,customer10057@yahoo.com,06-06-2023
10452,568151,08-08-2023,Toys,4,89.24,customer10489@outlook.com,03/30/2023
10098,583639,12/18/2024,Toys,1,5.01,customer13072@yahoo.com,04-05-2024
10217,581074,09/19/2024,Beauty,3,167.78,CUSTOMER10107@GMAIL.COM,01/27/2024
10377,567103,11-03-2024,Grocery,4,139.99,customer10408@outlook.com,05/24/2024
10529,581858,10-04-2025,Home,3,197.1,customer10052@outlook.com,08/17/2024
10268,571212,11-11-2024,Toys,1,5.97,customer12807@gmail.com,07/17/2024
10112,549642,04/13/2025,Toys,3,130.47,customer10516@gmail.com,12-03-2023
11442,536209,08-11-2024,Apparel,4,235.88,customer10133@outlook.com,06/25/2023
10028,565814,01-07-2025,Beauty,4,209.58,customer10121@outlook.com,07/15/2023
10495,556402,12/17/2025,Home,2,18.8,customer12358@outlook.com,09/22/2025
13593,594730,10/31/2024,Toys,1,9.58,customer13357@gmail.com,10/31/2024
10354,589692,02/20/2025,Books,2,81.89,customer10464@outlook.com,07-06-2023
10146,548626,03/23/2026,Beauty,5,249.78,customer10021@yahoo.com,05/14/2023
11265,526181,06/17/2026,Beauty,2,50.67,customer10597@gmail.com,06/15/2026
10572,540406,05/13/2025,Books,4,99.48,customer10444@outlook.com,08/22/2024
10471,542043,05/14/2025,Toys,1,8.42,customer13153@outlook.com,05-12-2025
10259,552067,12/19/2025,Home,2,29.26,customer11999@gmail.com,07/14/2025
10546,587255,11-05-2024,Electronics,1,8.27,customer13089@gmail.com,11-02-2024
10526,529418,05-09-2026,Grocery,3,226.59,customer10187@yahoo.com,09/13/2023
11923,567807,09/28/2024,Home,4,120.75,customer10455@yahoo.com,03-02-2024
10182,517109,12/27/2025,Electronics,2,15.54,customer11841@gmail.com,08-07-2025
13515,526588,01-01-2026,Home,3,218.29,customer10239@gmail.com,09/17/2023
10103,564656,03/30/2026,Electronics,4,186.38,customer10144@yahoo.com,08/29/2024
10681,594007,04-02-2025,Books,4,86.32,customer10354@gmail.com,04/22/2024
10307,536626,07-01-2024,Toys,2,96.89,customer10476@gmail.com,07-01-2024
10105,526267,12/19/2024,Books,1,5.03,customer12858@yahoo.com,03/30/2024
10463,508649,09/29/2025,Toys,4,160.16,customer10035@outlook.com,05-09-2024
10375,519056,05-06-2025,Beauty,2,135.21,customer10430@gmail.com,07/22/2024
13030,598829,12/14/2024,Sports,1,6.88,customer13055@yahoo.com,05-01-2025
10106,540419,11/29/2025,Sports,3,196.01,customer10161@yahoo.com,08/24/2024
10205,505196,10-02-2024,Apparel,3,122.87,customer10473@gmail.com,09/16/2024
10116,563762,02/26/2024,Beauty,2,112.16,customer10504@outlook.com,05-02-2023
11472,563267,26-12-2024,Beauty,3,88.11,customer10422@gmail.com,09/26/2024
10175,563922,05/26/2026,Books,4,245.84,customer10220@yahoo.com,04-05-2024
10084,517721,08/25/2025,Home,5,208.98,customer10007@outlook.com,02-01-2024
11557,501285,06/17/2026,Toys,3,57.66,customer10641@gmail.com,06/24/2026
10164,551930,08/17/2025,Sports,-4,191.03,customer10261@gmail.com,02/15/2024
10364,583960,02/18/2026,Sports,2,24.06,customer12283@yahoo.com,01-02-2026
10196,579314,10/23/2024,Home,1,8.99,customer12771@gmail.com,01/15/2024
10280,539919,07-01-2024,Apparel,2,93.09,customer10415@outlook.com,07-01-2024
10006,597396,02/20/2026,Toys,1,17.28,customer11967@gmail.com,09-03-2025
10244,513835,10/26/2024,Grocery,5,246.92,customer10298@outlook.com,06-05-2024
10190,520381,06/25/2024,Beauty,3,121.95,customer10512@gmail.com,11-07-2023
10446,524715,06/24/2026,Sports,2,60.96,customer11078@gmail.com,06/14/2026
10040,594935,11-08-2025,Beauty,4,238.84,customer10030@gmail.com,09-05-2024
10242,541800,12-05-2024,Sports,1,6.47,customer13580@outlook.com,10/24/2024
10236,527574,02-08-2024,Apparel,3,124.65,customer10499@gmail.com,11/26/2023
10357,522320,02/28/2026,Home,5,237.97,customer10273@yahoo.com,03/22/2023
10302,535494,07-05-2024,Sports,4,108.92,customer10525@gmail.com,07-03-2024
10242,574830,11/24/2025,Home,2,29.69,customer12169@yahoo.com,07-09-2025
10114,504969,12-12-2024,Sports,1,6.91,customer13105@gmail.com,06-04-2024
10123,541562,02/21/2026,Toys,2,19.44,customer11836@gmail.com,10-02-2025
10059,513588,12-09-2024,Books,1,8.45,customer13203@yahoo.com,08-12-2024
10469,560165,04/29/2026,Toys,-4,229.78,customer10219@gmail.com,04/24/2023
10172,598590,07/26/2024,Books,4,137.8,customer10456@outlook.com,10/16/2023
10184,513434,06/20/2026,Electronics,2,61.62,customer11085@outlook.com,06/19/2026
10392,574778,01/30/2026,Electronics,4,177.1,customer10232@gmail.com,08-07-2023
10151,542684,12/16/2025,Sports,1,27.81,customer12478@yahoo.com,08/29/2025
10369,599623,02/21/2025,Beauty,4,208.27,customer10177@yahoo.com,06/22/2024
10265,595114,11/13/2024,Books,3,113.59,customer10341@outlook.com,12/21/2023
10446,573952,12-10-2025,Grocery,2,29.59,customer11494@yahoo.com,08-05-2025
11920,506140,04/14/2025,Grocery,3,153.12,customer10269@yahoo.com,10-07-2024
11466,536415,12-02-2024,Home,3,118.19,customer10394@gmail.com,04/17/2023
11799,554596,11/22/2025,Toys,3,210.87,customer10124@outlook.com,05-01-2024
13192,503760,08/16/2025,Toys,4,196.27,customer10149@gmail.com,12/26/2023
10336,553607,05/28/2025,Grocery,4,161.52,customer10137@gmail.com,10-12-2023
10071,504611,08-07-2025,APPAREL,4,217.9,customer10212@outlook.com,04/16/2024
10334,520138,05/22/2024,Grocery,3,127.26,customer10402@gmail.com,12/27/2023
10128,536841,07/14/2025,Home,4,238.03,customer10191@yahoo.com,11/22/2023
11394,588649,01/19/2026,Home,3,233.66,customer10249@gmail.com,10-02-2023
10017,520811,01/29/2026,Books,5,221.94,customer10052@outlook.com,08/17/2024
10191,568465,02/16/2026,Electronics,2,15.14,customer11951@outlook.com,08-12-2025
10167,519655,03/21/2025,Books,4,219.2,customer10065@outlook.com,05/13/2023
10383,517301,03/29/2025,Sports,1,8.96,customer12833@yahoo.com,06-01-2024
10184,574396,10-06-2025,Sports,5,229.38,customer10118@gmail.com,09-07-2024
13495,517623,02-03-2026,Grocery,1,29.83,customer11229@yahoo.com,07/25/2025
10286,596403,02-10-2024,Grocery,4,104.43,customer10495@yahoo.com,02-06-2024
10495,587618,12/19/2025,Beauty,1,29.98,customer11832@gmail.com,06/26/2025
10258,567327,07-01-2025,Home,2,90.86,customer10395@yahoo.com,01-05-2024
10237,510422,04/18/2025,Grocery,3,153.22,customer10115@gmail.com,08-09-2024
13415,597777,04-07-2025,Home,3,105.63,customer10394@gmail.com,04/17/2023
10071,502979,10-08-2025,Electronics,4,227.87,customer10206@yahoo.com,10-09-2024
11497,517599,01/26/2024,Apparel,3,82.03,customer10464@outlook.com,07-06-2023
10758,583133,10/18/2024,Home,2,131.7,customer10461@yahoo.com,10/26/2023
10152,580394,12/29/2024,Beauty,1,9.36,customer13279@yahoo.com,04/29/2024
10137,551186,03/22/2026,Beauty,3,201.82,customer10054@gmail.com,06-03-2024
10174,543117,01-07-2025,Beauty,3,196.04,customer10155@gmail.com,11/16/2023
10148,518415,12/30/2024,Sports,1,6.17,customer13617@gmail.com,02/26/2025
10094,516251,06-06-2025,Grocery,4,171.41,customer10127@yahoo.com,07/29/2024
10316,574205,02-02-2026,Sports,1,15.28,customer12139@yahoo.com,12/30/2025
10248,585980,03-09-2026,Sports,5,213.98,customer10059@outlook.com,05/27/2023
10080,507742,04-07-2026,Toys,4,237.8,customer10208@yahoo.com,01-04-2024
10359,542959,12/28/2025,Electronics,1,16.54,customer11606@gmail.com,07/16/2025
10338,545520,02/27/2025,Books,4,112.91,customer10491@gmail.com,05/30/2024
13683,573448,05/27/2026,Apparel,5,157.18,customer10255@outlook.com,09-04-2023
10298,531881,07-10-2025,Home,2,109.53,customer10364@gmail.com,09/23/2024
10262,510395,11-02-2024,Sports,4,85.69,customer10384@outlook.com,11-02-2024
10133,526378,04/25/2025,Grocery,-4,190.47,customer10142@outlook.com,12/26/2023
10411,515117,03-02-2025,Books,3,85.33,customer10405@yahoo.com,09/21/2024
10207,518802,02/28/2025,Beauty,3,163.71,customer10095@gmail.com,01/19/2024
10144,582858,01/31/2026,Beauty,2,25.14,customer11715@outlook.com,12/22/2025
10402,557641,12-04-2025,Apparel,5,219.55,customer10057@yahoo.com,06-06-2023
10134,549186,04-07-2024,Electronics,3,104.97,customer10344@gmail.com,10-10-2023
10245,539945,11/14/2025,Beauty,5,221.68,customer10002@yahoo.com,04/22/2024
13763,544326,02/16/2025,Grocery,1,6.71,customer12883@yahoo.com,06-11-2024
10074,564539,06/23/2025,Electronics,4,241.71,customer10184@outlook.com,07-07-2023
12857,595658,06/16/2026,Beauty,5,214.01,customer10126@gmail.com,05/27/2023
10198,507035,05-02-2026,Apparel,5,181.16,customer10002@yahoo.com,04/22/2024
10092,592959,10-11-2023,Electronics,2,115.01,customer10342@gmail.com,03/31/2023
10943,500783,10/23/2024,Books,3,218.12,customer10162@outlook.com,09/26/2023
10306,550734,08/25/2025,Apparel,3,232.34,customer10034@outlook.com,06/14/2024
13048,510432,06-09-2024,Sports,2,93.48,customer10336@outlook.com,04-05-2023
13225,503317,10-06-2025,Books,5,178.56,customer10067@gmail.com,07-01-2024
11978,597524,10/23/2024,Toys,1,4.71,customer13542@outlook.com,07/22/2024
10001,565778,01-07-2025,Apparel,3,90.33,customer10386@outlook.com,08/22/2024
12647,521237,10-11-2024,Beauty,4,105.01,customer10306@yahoo.com,10-10-2024
10126,578474,09/30/2024,Beauty,1,9.53,customer13733@gmail.com,09/25/2024
13019,511821,01/14/2025,Apparel,1,6.38,customer12999@gmail.com,01/14/2025
13693,519406,02/17/2025,Electronics,2,84.94,customer10381@gmail.com,10/23/2024
10172,587264,11/26/2025,Electronics,1,15.35,customer12403@yahoo.com,01/31/2026
12914,518794,08/13/2025,Books,5,188.23,customer10005@gmail.com,07-10-2023
10300,523915,03/31/2026,Grocery,3,198.49,customer10289@yahoo.com,03/14/2024
12877,558329,05/22/2026,Books,4,213.69,customer10144@yahoo.com,08/29/2024
12031,530956,11/26/2024,Apparel,3,182.42,customer10149@gmail.com,12/26/2023
10082,511668,04/24/2026,Home,3,246.93,customer10035@outlook.com,05-09-2024
10513,538627,03-10-2025,Toys,1,6.7,customer13028@yahoo.com,12/14/2024
10002,548715,12-10-2025,Toys,2,16.96,customer11570@yahoo.com,08/23/2025
10514,531917,10-02-2024,Grocery,3,223.91,customer10158@yahoo.com,10/17/2023
10508,585563,07-01-2026,Grocery,3,52.57,customer10725@gmail.com,06/29/2026
10163,542136,02/24/2026,,2,20.15,customer12728@outlook.com,06/19/2025
11960,568830,06/24/2026,Beauty,4,237.59,customer10015@yahoo.com,02/26/2024
11074,500964,05/25/2024,Toys,4,131.37,customer10340@gmail.com,01-09-2024
10169,500205,02/22/2026,Beauty,3,196.96,customer10112@outlook.com,11-01-2024
10234,533803,07/26/2025,Apparel,5,248.78,customer10191@yahoo.com,11/22/2023
10265,531196,01/20/2025,Beauty,2,104.52,customer10334@outlook.com,08/25/2023
12587,512209,07-08-2024,Grocery,4,102.66,customer10467@gmail.com,12/15/2023
12705,561127,03/14/2025,Apparel,2,114.11,customer10491@gmail.com,05/30/2024
10250,517584,05-08-2025,Books,5,203.52,customer10174@gmail.com,02/19/2024
10296,516239,11/26/2025,Apparel,-5,157.51,customer10153@yahoo.com,12-03-2023
10173,572623,11/29/2025,Books,1,28.87,customer12196@yahoo.com,10/19/2025
10289,518672,04/13/2025,Toys,4,180.61,customer10232@gmail.com,08-07-2023
10129,551518,02-06-2026,Grocery,2,18.42,customer11311@gmail.com,01/27/2026
11768,551830,10/17/2025,Electronics,3,173.33,customer10183@gmail.com,08/27/2023
10173,588745,03/19/2026,Electronics,5,198.68,customer10100@gmail.com,11/15/2023
10060,598321,11-06-2024,Grocery,4,216.18,customer10233@gmail.com,11/30/2023
10184,578624,04/14/2026,Toys,3,159.66,customer10197@gmail.com,07/30/2023
10308,525154,09/14/2024,Home,2,127.18,customer10487@yahoo.com,04/15/2023
10230,526098,10-02-2025,Apparel,5,191.07,customer10038@yahoo.com,04/22/2024
10360,552156,07/20/2025,Toys,3,211.86,customer10007@outlook.com,02-01-2024
10076,527421,01/28/2025,Books,2,130.63,customer10458@gmail.com,09/17/2024
10382,554152,07/28/2024,Sports,4,117.93,customer10351@outlook.com,07-04-2024
10022,512856,05-04-2025,Books,4,150.13,customer10107@gmail.com,01/27/2024
10219,532477,10/31/2023,Electronics,4,120.01,customer10443@outlook.com,04-12-2023
10297,522315,05-02-2026,Toys,4,235.67,customer10163@outlook.com,04/28/2024
10040,561042,05-11-2024,Electronics,3,119.74,customer10413@outlook.com,03/13/2024
10213,505869,06/26/2026,Apparel,4,191.68,customer10006@outlook.com,10/19/2024
10445,510098,18-12-2025,Grocery,4,244.77,customer10095@gmail.com,01/19/2024
10215,550540,01-05-2026,Apparel,4,191.47,customer10164@gmail.com,01-02-2024
10304,536970,01/24/2024,Electronics,3,101.26,customer10441@yahoo.com,01/21/2024
10028,546668,12-07-2025,Electronics,2,27.29,customer12618@yahoo.com,08/30/2025
10452,538967,11-07-2025,Books,5,160.72,CUSTOMER10272@OUTLOOK.COM,11/13/2023
10407,579711,01/28/2025,Beauty,1,8.08,customer13220@gmail.com,10/23/2024
10241,505030,02/14/2026,Sports,4,206.63,customer10078@outlook.com,09/16/2024
10515,599514,12/17/2024,Books,4,197.03,customer10200@yahoo.com,06/14/2023
10107,525139,07/13/2024,Beauty,4,120.34,customer10348@yahoo.com,05-04-2024
13445,530024,05/16/2026,Electronics,4,180.43,customer10120@yahoo.com,05-09-2024
11276,502123,03/27/2025,Grocery,1,5.88,customer13742@gmail.com,04-05-2024
10418,547207,09/25/2024,Beauty,3,158.5,customer10160@yahoo.com,05-02-2023
10004,545536,01-03-2024,Grocery,4,135.81,customer10347@gmail.com,04/28/2023
10428,523342,05-08-2025,Apparel,4,231.93,customer10064@yahoo.com,09-02-2024
10467,544354,09/22/2025,Grocery,3,225.73,customer10247@yahoo.com,09/25/2024
11301,566105,02/15/2024,Books,2,131.81,customer10482@gmail.com,08/16/2023
10448,595024,07-01-2026,Sports,3,43.55,customer10727@outlook.com,06/22/2026
10363,524982,10-12-2024,Grocery,1,7.3,customer12831@yahoo.com,08-12-2024
10141,539935,11/17/2024,Toys,3,204,customer10175@gmail.com,12/15/2023
10290,577446,07/15/2025,Books,5,197.4,customer10180@outlook.com,03/17/2024
10362,558858,11-01-2024,Books,4,103.19,customer10417@outlook.com,10/31/2024
10181,569663,03-05-2026,Apparel,3,166.77,customer10229@yahoo.com,09-11-2024
10530,502870,11/21/2025,Sports,3,236.26,customer10105@outlook.com,09/26/2024
10096,546605,04-06-2026,Grocery,4,223.03,customer10116@gmail.com,12/14/2023
13671,539792,01/28/2026,Toys,1,27.33,customer11977@gmail.com,09/15/2025
10712,542184,09/18/2024,Beauty,3,187.99,customer10298@outlook.com,06-05-2024
10170,598479,12/16/2024,Beauty,4,117.84,customer10384@outlook.com,11-02-2024
10242,573331,04-04-2026,Books,3,217.99,customer10220@yahoo.com,04-05-2024
13406,581235,09/23/2025,Grocery,5,167.67,customer10228@yahoo.com,05/22/2024
13475,597853,03-05-2025,Electronics,4,177.44,customer10018@yahoo.com,03/30/2024
10005,575662,02-03-2026,Sports,1,24.02,customer11772@yahoo.com,08-11-2025
12207,551956,05/27/2024,Books,1,7.45,customer13388@yahoo.com,03/20/2024
10454,550860,10-12-2024,Beauty,3,175.33,customer10205@outlook.com,09-04-2023
10181,518804,05-07-2024,Sports,4,122.15,customer10454@yahoo.com,05-04-2023
10466,551202,06/17/2026,Apparel,2,42.8,customer10782@outlook.com,06/13/2026
11480,543986,09/16/2024,Beauty,1,5.23,customer12801@outlook.com,09/15/2024
10012,512596,03-04-2026,Books,5,215.12,customer10151@yahoo.com,08-02-2024
10301,592086,12-03-2025,Apparel,4,243.15,customer10115@gmail.com,08-09-2024
10179,525367,09-11-2024,Sports,3,87.04,customer10503@outlook.com,01-05-2024
10141,511653,03-02-2025,Apparel,5,159.98,customer10116@gmail.com,12/14/2023
10099,559201,04/23/2025,Toys,4,90.11,customer10521@outlook.com,04/15/2023
10024,509965,12-03-2024,Toys,3,222.09,customer10121@outlook.com,07/15/2023
13611,509432,04/13/2026,Sports,5,219.13,customer10226@outlook.com,08/25/2024
10253,579652,12/14/2025,Books,-3,227.87,customer10152@outlook.com,08/19/2024
10323,556159,04-01-2024,Toys,2,112.6,customer10377@yahoo.com,12/16/2023
13156,568508,02/27/2025,Beauty,5,206.79,customer10241@yahoo.com,05/23/2023
10084,591163,02/14/2025,Toys,2,101.92,customer10320@yahoo.com,12/18/2023
10330,523514,01/24/2025,Apparel,2,130.56,customer10310@yahoo.com,06-08-2024
10029,593018,10-10-2024,Grocery,2,94.57,customer10509@yahoo.com,07-06-2023
10060,541828,05/16/2025,Toys,1,6.78,customer13066@outlook.com,05/15/2025
10498,586403,06/30/2026,Home,5,164.92,customer10300@gmail.com,12-05-2023
10061,589643,06/23/2026,Home,3,66.06,customer11014@gmail.com,06/17/2026
10483,520200,06/27/2026,Books,3,55.06,customer10586@outlook.com,06/13/2026
10062,586302,06-05-2026,Books,5,154.23,customer10054@gmail.com,06-03-2024
11697,585579,02-02-2024,Apparel,3,84.06,customer10359@outlook.com,09/22/2023
10291,505544,09/25/2025,Books,5,223.8,customer10167@outlook.com,12-07-2023
10143,572988,06/24/2026,Books,3,189.53,customer10082@yahoo.com,08-11-2023
13174,521209,06-08-2024,Beauty,3,83.44,customer10319@outlook.com,10-12-2023
10004,537432,01/26/2025,Toys,3,124.33,customer10493@yahoo.com,08/17/2024
10225,570488,02/18/2025,Apparel,1,9.22,customer13182@outlook.com,05/15/2025
13391,503259,12-04-2024,Apparel,4,175.85,customer10191@yahoo.com,11/22/2023
10210,523377,03/20/2025,Toys,1,5.83,customer13761@yahoo.com,03/18/2025
10193,556271,02-09-2026,Books,2,20.64,customer11272@outlook.com,12-09-2025
12868,516280,05/27/2026,Books,5,176.35,customer10061@outlook.com,10/18/2024
11854,507398,11/13/2024,Toys,1,8.97,customer12911@yahoo.com,09-11-2024
10268,590134,12/29/2025,Apparel,5,245.26,customer10195@gmail.com,06/13/2024
10021,545854,04-05-2025,Toys,3,157.92,customer10298@outlook.com,06-05-2024
10116,544858,06/17/2025,Home,5,245.36,customer10121@outlook.com,07/15/2023
13389,546169,11-02-2024,Grocery,3,89.25,customer10384@outlook.com,11-02-2024
11538,521931,01/22/2026,Toys,5,172.64,customer10051@gmail.com,06/23/2024
10276,589105,02-06-2025,Home,2,134.73,customer10330@outlook.com,10/13/2024
11088,588417,05/25/2025,Books,4,152.88,customer10229@yahoo.com,09-11-2024
10084,571768,04/28/2026,Books,3,158.14,customer10116@gmail.com,12/14/2023
10446,530432,02-02-2026,Beauty,3,173.15,customer10178@yahoo.com,04/21/2023
13704,596144,04/22/2024,Toys,4,99.21,customer10520@outlook.com,10-10-2023
12211,570895,06-11-2026,Toys,3,183.88,customer10062@gmail.com,09/20/2023
10197,501810,11-08-2025,Sports,4,183.75,customer10210@yahoo.com,02/22/2024
10306,552366,04-08-2025,Home,4,223.05,customer10199@outlook.com,06/23/2024
12898,549598,10/26/2024,Apparel,4,222.02,customer10266@yahoo.com,06-07-2023
10018,517748,04-05-2026,Apparel,5,167.91,customer10300@gmail.com,12-05-2023
12795,579503,10/16/2024,Apparel,4,130.98,customer10376@outlook.com,09/17/2023
10592,545950,04-07-2025,Electronics,1,9.41,customer12815@yahoo.com,04-04-2025
12879,527583,01-05-2025,Home,1,6.6,customer13185@gmail.com,06/19/2024
10261,561889,04/15/2026,Beauty,5,207.83,customer10278@outlook.com,05/13/2023
10931,515763,05/26/2025,Grocery,4,200.58,customer10230@yahoo.com,07-02-2024
13441,585125,03/23/2025,Sports,3,150.96,customer10281@outlook.com,06/15/2023
10082,534970,09-07-2025,Books,4,244.44,customer10124@outlook.com,05-01-2024
13410,533753,04/27/2025,Beauty,3,215.96,customer10167@outlook.com,12-07-2023
10270,593475,08/19/2024,Toys,2,81.89,customer10463@gmail.com,07-12-2024
13528,522359,01/17/2025,Home,5,206.61,customer10099@yahoo.com,07-10-2023
12746,550573,06/23/2025,Electronics,5,188.53,customer10053@gmail.com,09/28/2023
10385,542200,10/21/2025,Sports,5,207.56,customer10164@gmail.com,01-02-2024
10469,528024,04/17/2025,Books,5,158.87,customer10287@outlook.com,05/14/2023
10126,566427,02/15/2025,Books,2,116.5,customer10518@yahoo.com,11-08-2024
13510,506827,06/17/2026,Apparel,3,49.73,customer10582@yahoo.com,06-12-2026
10190,583107,06/22/2026,Apparel,2,41.21,customer11155@outlook.com,07-01-2026
13232,588807,08/13/2025,Apparel,3,218.43,customer10140@yahoo.com,04/24/2024
